NAME,QUANTITY_TYPE,CATALOG_NAME,CATALOG_SYMBOL,RP66_SYMBOL,BASE_UNIT,A,B,C,D
volume parts per million,volume per volume,POSC,volppm,ppm,Euc,0,0.000001,1,0
volume parts per million,volume per volume,POSC,(Deprecated),ppm,Euc,0,0.000001,1,0
watts/square centimetre,density of heat flow rate,POSC,W/cm2,W/cm2,W/m2,0,10000,1,0
watts/square centimetre,poynting vector,POSC,W/cm2,W/cm2,W/m2,0,10000,1,0
watts/square centimetre,radiant energy,POSC,W/cm2,W/cm2,W/m2,0,10000,1,0
watts/square centimetre,fluence rate,POSC,W/cm2,W/cm2,W/m2,0,10000,1,0
watts/square centimetre,radiant exitance,POSC,W/cm2,W/cm2,W/m2,0,10000,1,0
watts/square centimetre,irradiance,POSC,W/cm2,W/cm2,W/m2,0,10000,1,0
watts/square centimetre,sound intensity,POSC,W/cm2,W/cm2,W/m2,0,10000,1,0
watts/square centimetre,energy fluence rate,POSC,W/cm2,W/cm2,W/m2,0,10000,1,0
watts/kilowatt,relative power,POSC,W/kW,W/kW,Euc,0,0.001,1,0
watts per square millimeter,density of heat flow rate,POSC,W/mm2,W/mm2,W/m2,0,1000000,1,0
watts per square millimeter,poynting vector,POSC,W/mm2,W/mm2,W/m2,0,1000000,1,0
watts per square millimeter,radiant energy,POSC,W/mm2,W/mm2,W/m2,0,1000000,1,0
watts per square millimeter,fluence rate,POSC,W/mm2,W/mm2,W/m2,0,1000000,1,0
watts per square millimeter,radiant exitance,POSC,W/mm2,W/mm2,W/m2,0,1000000,1,0
watts per square millimeter,irradiance,POSC,W/mm2,W/mm2,W/m2,0,1000000,1,0
watts per square millimeter,sound intensity,POSC,W/mm2,W/mm2,W/m2,0,1000000,1,0
watts per square millimeter,energy fluence rate,POSC,W/mm2,W/mm2,W/m2,0,1000000,1,0
watts/watt,relative power,POSC,W/W,W/W,Euc,0,1,1,0
webers/millimetre,magnetic vector potential,POSC,Wb/mm,Wb/mm,Wb/m,0,1000,1,0
weeks,time,POSC,wk,Wb/mm,s,0,604800,1,0
weight percent,mass concentration,POSC,wtpercent,%,Euc,0,0.01,1,0
weight percent,mass concentration,POSC,(Deprecated),%,Euc,0,0.01,1,0
weight parts per million,mass concentration,POSC,wtppm,ppm,Euc,0,0.000001,1,0
weight parts per million,mass concentration,POSC,(Deprecated),ppm,Euc,0,0.000001,1,0
yards,length,POSC,yd,ppm,m,0,0.9144,1,0
yards,breadth,POSC,yd,ppm,m,0,0.9144,1,0
yards,height,POSC,yd,ppm,m,0,0.9144,1,0
yards,thickness,POSC,yd,ppm,m,0,0.9144,1,0
yards,radius,POSC,yd,ppm,m,0,0.9144,1,0
yards,radius of curvature,POSC,yd,ppm,m,0,0.9144,1,0
yards,Cartesian coordinates,POSC,yd,ppm,m,0,0.9144,1,0
yards,diameter,POSC,yd,ppm,m,0,0.9144,1,0
yards,length of path,POSC,yd,ppm,m,0,0.9144,1,0
yards,distance,POSC,yd,ppm,m,0,0.9144,1,0
square yards,area,POSC,yd2,ppm,m2,0,0.83612736,1,0
cubic yard,volume,POSC,yd3,1/27 ft3,m3,0,0.7645549,1,0
Benoits yard (1895 A),length,POSC,ydBnA,1/27 ft3,m,0,0.9143992,1,0
Benoits yard (1895 A),depth,POSC,ydBnA,1/27 ft3,m,0,0.9143992,1,0
Benoits yard (1895 A),Cartesian coordinates,POSC,ydBnA,1/27 ft3,m,0,0.9143992,1,0
Benoits yard (1895 A),distance,POSC,ydBnA,1/27 ft3,m,0,0.9143992,1,0
Benoits yard (1895 B),length,POSC,ydBnB,1/27 ft3,m,0,36,39.370.113,0
Benoits yard (1895 B),depth,POSC,ydBnB,1/27 ft3,m,0,36,39.370.113,0
Benoits yard (1895 B),Cartesian coordinates,POSC,ydBnB,1/27 ft3,m,0,36,39.370.113,0
Benoits yard (1895 B),distance,POSC,ydBnB,1/27 ft3,m,0,36,39.370.113,0
Clarkes yard,length,POSC,ydCla,1/27 ft3,m,0,0.914391795,1,0
Clarkes yard,depth,POSC,ydCla,1/27 ft3,m,0,0.914391795,1,0
Clarkes yard,Cartesian coordinates,POSC,ydCla,1/27 ft3,m,0,0.914391795,1,0
Clarkes yard,distance,POSC,ydCla,1/27 ft3,m,0,0.914391795,1,0
imperial yard,length,POSC,ydIm,1/27 ft3,m,0,0.914391795,1,0
imperial yard,depth,POSC,ydIm,1/27 ft3,m,0,0.914391795,1,0
imperial yard,Cartesian coordinates,POSC,ydIm,1/27 ft3,m,0,0.914391795,1,0
imperial yard,distance,POSC,ydIm,1/27 ft3,m,0,0.914391795,1,0
Indian yard,length,POSC,ydInd,1/27 ft3,m,0,36,39.370.142,0
Indian yard,depth,POSC,ydInd,1/27 ft3,m,0,36,39.370.142,0
Indian yard,Cartesian coordinates,POSC,ydInd,1/27 ft3,m,0,36,39.370.142,0
Indian yard,distance,POSC,ydInd,1/27 ft3,m,0,36,39.370.142,0
Indian yard (1937),length,POSC,ydInd(37),1/27 ft3,m,0,0.91439523,1,0
Indian yard (1937),depth,POSC,ydInd(37),1/27 ft3,m,0,0.91439523,1,0
Indian yard (1937),Cartesian coordinates,POSC,ydInd(37),1/27 ft3,m,0,0.91439523,1,0
Indian yard (1937),distance,POSC,ydInd(37),1/27 ft3,m,0,0.91439523,1,0
Indian yard (1962),length,POSC,ydInd(62),1/27 ft3,m,0,0.9143988,1,0
Indian yard (1962),depth,POSC,ydInd(62),1/27 ft3,m,0,0.9143988,1,0
Indian yard (1962),Cartesian coordinates,POSC,ydInd(62),1/27 ft3,m,0,0.9143988,1,0
Indian yard (1962),distance,POSC,ydInd(62),1/27 ft3,m,0,0.9143988,1,0
Indian yard (1975),length,POSC,ydInd(75),1/27 ft3,m,0,0.9143985,1,0
Indian yard (1975),depth,POSC,ydInd(75),1/27 ft3,m,0,0.9143985,1,0
Indian yard (1975),Cartesian coordinates,POSC,ydInd(75),1/27 ft3,m,0,0.9143985,1,0
Indian yard (1975),distance,POSC,ydInd(75),1/27 ft3,m,0,0.9143985,1,0
Sears yard,length,POSC,ydSe,1/27 ft3,m,0,36,39.370.147,0
Sears yard,depth,POSC,ydSe,1/27 ft3,m,0,36,39.370.147,0
Sears yard,Cartesian coordinates,POSC,ydSe,1/27 ft3,m,0,36,39.370.147,0
Sears yard,distance,POSC,ydSe,1/27 ft3,m,0,36,39.370.147,0
100000 years,time,POSC,yr(100k),1/27 ft3,s,0,3.15582E+12,1,0
100000 years,time,POSC,(Deprecated),1/27 ft3,s,0,3.15582E+12,1,0
